id_index,id_index_new,id_index_n,start_time,end_time,work_place_id,work_place,school_id,school,academy_id,academy
00234010000006542000,00234010000006542001,5656413_2,1980-1-1,1984-1-1,00134000000000000000,安徽省,00333333300000869000,安徽工学院,00333333300000869000,
00214102700003938000,00214102700003938001,5656474_1,1972-3-1,1985-7-1,00114000000000000000,山西省,00333333300002551000,山西医学院,00333333300002551000,
00212010200006259000,00212010200006259002,5660098_3,1980-8-1,1982-7-1,00141092600000000000,濮阳市范县,00333333300003288000,洛川师范学校,00333333300003288000,
00214000000043488000,00214000000043488003,5660435_4,1991-9-1,1993-7-1,00112000000000000000,天津市,00333333300003289000,天津师专中文系,00333333300003289000,
00262000000012924000,00262000000012924002,56608_2,1997-3-1,1997-7-1,00162000000000000000,甘肃省,00333333300000434000,甘肃省委党校,00333333300000434000,
00262000000012924000,00262000000012924005,56608_6,1978-9-1,1982-7-1,00162000000000000000,甘肃省,00333333300001082000,甘肃农业大学,00333333300001082000,
00234088100040375000,00234088100040375001,5661045_1,1983-9-1,1988-7-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017134,工程力学系
00237068700039477000,00237068700039477002,5661105_2,1998-9-1,2002-7-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013251,国际关系学院
00237068700039477000,00237068700039477004,5661105_6,1980-8-1,1984-7-1,00137000000000000000,山东省,00333333300000084000,山东大学,00333333300000084041,中文系
00235000000045120000,00235000000045120004,5662133_5,1986-9-1,1990-7-1,00135020000000000000,厦门市,00333333300000533000,厦门大学,00333333300000533376,艺术教育学院音乐系
00233000000043211000,00233000000043211001,5664135_1,1990-9-1,1993-9-1,00131020000000000000,上海市县,00333333300000618000,中央党校党,00333333300000618000,
00233000000043211000,00233000000043211002,5664135_2,1998-9-1,1998-12-1,00190000100000000000,中青班,00333333300002250000,丽水地委党校,00333333300002250000,
00233000000043211000,00233000000043211003,5664135_3,1996-9-1,1999-12-1,00131020000000000000,上海市县,00333333300000618000,中央党校党,00333333300000618000,
00233000000043211000,00233000000043211005,5664135_5,1985-9-1,1989-7-1,00133000000000000000,浙江省,00333333300001475000,林校大学,00333333300001475000,
00261000000010306000,00261000000010306003,5665462_3,1991-9-1,1995-7-1,00131020000000000000,上海市县,00333333300000008000,中国政法大学,00333333300000008000,
00237010000002413000,00237010000002413004,566620_3,1970-12-1,1979-4-1,00137000000000000000,山东省,00333333300000149000,山东工学院,00333333300000149000,
00242900400011877000,00242900400011877002,5666332_2,1997-9-1,2000-12-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00242900400011877000,00242900400011877006,5666332_6,1988-9-1,1990-7-1,00142000000000000000,湖北省,00333333300000550000,湖北大学,00333333300000550000,
00261082200033047000,00261082200033047001,5667024_1,1984-9-1,1986-9-1,00161080000000000000,榆林市,00333333300003290000,陕西电大榆林分校大学,00333333300003290000,
00261082200033047000,00261082200033047002,5667024_2,1994-9-1,1996-9-1,00161000000000000000,陕西省,00333333300000303000,陕西省委党校,00333333300000303000,
00243000000030896000,00243000000030896001,566737_1,1979-9-1,1981-7-1,00141092600000000000,濮阳市范县,00333333300001927000,新化师范大学,00333333300001927000,
00243000000030896000,00243000000030896003,566737_3,1985-1-1,1987-1-1,00132020000000000000,无锡市,00333333300003291000,无锡艺专函授大学,00333333300003291000,
00243000000030896000,00243000000030896008,566737_8,1997-11-1,1997-12-1,00143000000000000000,湖南省,00333333300003292000,湖南省社会主义学院,00333333300003292000,
00237100000045143000,00237100000045143003,56710_3,1984-9-1,1988-7-1,00133000000000000000,浙江省,00333333300000194000,浙江大学,00333333300000194000,
00242000000033567000,00242000000033567002,567512_2,2005-8-1,2006-1-1,00142000000000000000,湖北省,00333333300000549000,湖北省委党校,00333333300000549000,
00242000000033567000,00242000000033567004,567512_4,1986-9-1,1990-8-1,00143092100000000000,益阳市南县,00333333300000462000,中南政法学院,00333333300000462000,
00244000000030672000,00244000000030672001,5677659_1,1979-9-1,1981-2-1,00142010000000000000,武汉市,00333333300001311000,武汉水运工程学院,00333333300001311000,
00244000000030672000,00244000000030672005,5677659_5,1977-2-1,1979-1-1,00144000000000000000,广东省,00333333300003293000,广东省湛江水产学院,00333333300003293000,
00221010000045145000,00221010000045145006,5678120_8,1999-1-1,2000-1-1,00131020000000000000,上海市县,00333333300003294000,美国旧金山州立大学,00333333300003294000,
00261000000016274000,00261000000016274003,56785_3,1978-10-1,1982-8-1,00161010000000000000,西安市,00333333300000076000,西安交通大学,00333333300000076377,社会科学系中共党史
00237078600032656000,00237078600032656001,5678770_1,1985-9-1,1988-5-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00237078600032656000,00237078600032656002,5678770_2,2000-8-1,2002-12-1,00113063300000000000,保定市易县,00333333300000028000,中央党校函授学院,00333333300000028000,
00237078600032656000,00237078600032656003,5678770_3,1979-9-1,1982-7-1,00151000000000000000,四川省,00333333300003295000,四川建筑材料工业学院非金属矿系非金属,00333333300003295000,
00233000000021447000,00233000000021447001,568015_1,1994-9-1,1994-10-1,00133010000000000000,杭州市,00333333300000849000,杭州市委党校,00333333300000849000,
00233000000021447000,00233000000021447002,568015_2,2007-9-1,2007-12-1,00190000100000000000,中青班,00333333300000063000,省委党校,00333333300000063000,
00233000000021447000,00233000000021447004,568015_4,1980-9-1,1984-8-1,00133010000000000000,杭州市,00333333300000925000,杭州师范学院,00333333300000925000,
00261000000018505000,00261000000018505019,5681052_10_1,1978-2-1,1982-2-1,00161060000000000000,延安市,00333333300000466000,延安大学,00333333300000466000,
00261000000018505000,00261000000018505004,5681052_4_1,1998-3-1,1998-7-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00237080000020819000,00237080000020819005,5681068_4,2002-9-1,2006-6-1,00111000000000000000,北京市,00333333300000103000,北京师范大学,00333333300000103378,艺术与传媒学院
00235042700015873000,00235042700015873001,5681524_1,1987-9-1,1990-6-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00235042700015873000,00235042700015873002,5681524_3,1997-8-1,1999-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00213112200006164000,00213112200006164001,5682318_1,1996-7-1,1999-7-1,00113040000000000000,邯郸市,00333333300003296000,邯郸农业高等专科学校,00333333300003296000,
00213112200006164000,00213112200006164003,5682318_3,1978-3-1,1982-3-1,00113000000000000000,河北省,00333333300001187000,河北机电学院,00333333300001187000,
00214000000030652000,00214000000030652001,5683212_1,1979-9-1,1981-7-1,00114000000000000000,山西省,00333333300003297000,山西省汾阳师范大学,00333333300003297000,
00237028400000024000,00237028400000024001,568322_1,1987-1-1,1989-1-1,00137000000000000000,山东省,00333333300000084000,山东大学,00333333300000084000,
00243000000001663000,00243000000001663001,5685682_1_1,2000-7-1,2003-6-1,00143310100000000000,吉首市,00333333300000068000,吉首大学,00333333300000068000,
00243000000001663000,00243000000001663003,5685682_2,2002-3-1,2002-7-1,00190000100000000000,中青班,00333333300000063000,省委党校,00333333300000063000,
00235000000033423000,00235000000033423001,5686136_1,2000-5-1,2000-7-1,00142900500000000000,潜江市,00333333300002780000,潜江市委党校,00333333300002780000,
00235000000033423000,00235000000033423002,5686136_2,2001-5-1,2001-7-1,00142900500000000000,潜江市,00333333300002780000,潜江市委党校,00333333300002780000,
00235000000033423000,00235000000033423003,5686136_3,2002-9-1,2002-11-1,00142900500000000000,潜江市,00333333300002780000,潜江市委党校,00333333300002780000,
00235000000033423000,00235000000033423005,5686136_5,2008-9-1,2008-10-1,00142000000000000000,湖北省,00333333300000549000,湖北省委党校,00333333300000549000,
00235000000033423000,00235000000033423006,5686136_6,1992-9-1,1996-6-1,00142010000000000000,武汉市,00333333300000357000,武汉钢铁学院,00333333300000357000,
00236080000025959000,00236080000025959001,5686685_1,1981-9-1,1985-7-1,00136000000000000000,江西省,00333333300000321000,江西农业大学,00333333300000321000,
00214000000028925000,00214000000028925004,5686762_4,1973-9-1,1976-8-1,00114000000000000000,山西省,00333333300000032000,山西大学,00333333300000032000,
00200000000016700000,00200000000016700002,5686877_2,1983-9-1,1985-7-1,00136000000000000000,江西省,00333333300003298000,江西环境工程学院,00333333300003298000,
00232090000014785000,00232090000014785002,5686961_2,1992-9-1,1993-9-1,00134000000000000000,安徽省,00333333300001156000,安徽财贸学院,00333333300001156000,
00232090000014785000,00232090000014785003,5686961_3,1993-9-1,1996-7-1,00136000000000000000,江西省,00333333300000794000,江西财经大学,00333333300000794000,
00236102500026727000,00236102500026727001,5687013_1,1986-9-1,1990-7-1,00136000000000000000,江西省,00333333300000769000,江西师大大学,00333333300000769000,
00236102500026727000,00236102500026727011,5687013_9,2002-3-1,2004-9-1,00136000000000000000,江西省,00333333300000794000,江西财经大学,00333333300000794379,MBA学院
00264000000020496000,00264000000020496001,568805_1,1986-9-1,1989-7-1,00131020000000000000,上海市县,00333333300000073000,中央党校培训部,00333333300000073000,
00264000000020496000,00264000000020496004,568805_4,1978-2-1,1982-1-1,00164000000000000000,宁夏回族自治区,00333333300000329000,宁夏大学,00333333300000329000,
00213072900005365000,00213072900005365001,5689935_1,1982-7-1,1985-7-1,00113000000000000000,河北省,00333333300000470000,河北广播电视大学,00333333300000470000,
00213072900005365000,00213072900005365002,5689935_2,1996-8-1,1998-12-1,00131020000000000000,上海市县,00333333300000181000,中央党校函授,00333333300000181000,
00213072900005365000,00213072900005365005,5689935_5,1977-12-1,1979-12-1,00113000000000000000,河北省,00333333300000162000,柴沟堡师范学校,00333333300000162000,
00263000000032599000,00263000000032599001,5690493_1,1984-6-1,1985-7-1,00131020000000000000,上海市县,00333333300000182000,西北政法学院,00333333300000182000,
00263000000032599000,00263000000032599002,5690493_2,1993-4-1,1994-12-1,00131020000000000000,上海市县,00333333300000577000,中央民族学院,00333333300000577000,
00263000000032599000,00263000000032599003,5690493_3,1996-9-1,1999-11-1,00163000000000000000,青海省,00333333300000711000,青海广播电视大学,00333333300000711000,
00263000000032599000,00263000000032599006,5690493_6,1978-9-1,1981-7-1,00163000000000000000,青海省,00333333300003299000,青海省海南藏族自治州民族师范学校,00333333300003299000,
00243110000042019000,00243110000042019001,5691901_1,1986-9-1,1989-5-1,00143000000000000000,湖南省,00333333300002203000,湖南电大大学,00333333300002203000,
00237108200016405000,00237108200016405003,56925_3,1982-9-1,1986-7-1,00137000000000000000,山东省,00333333300000084000,山东大学,00333333300000084000,
00252270100033009000,00252270100033009001,5692768_1,1994-9-1,1997-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252270100033009000,00252270100033009002,5692768_2,2003-9-1,2003-11-1,00190000100000000000,民干班,00333333300000359000,黔南州委党校,00333333300000359000,
00252270100033009000,00252270100033009005,5692768_5,1991-9-1,1993-7-1,00152000000000000000,贵州省,00333333300000190000,贵州大学,00333333300000190000,
00242000000019170000,00242000000019170001,56932_1,1978-1-1,1982-1-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00262000000035014000,00262000000035014001,5693481_1,1987-8-1,1989-7-1,00162010000000000000,兰州市,00333333300001016000,兰州教育学院,00333333300001016000,
00262000000035014000,00262000000035014002,5693481_2,1992-6-1,1994-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262000000035014000,00262000000035014003,5693481_3,1981-9-1,1984-7-1,00162000000000000000,甘肃省,00333333300003300000,甘肃省武威师范学校,00333333300003300000,
00251330000044015000,00251330000044015001,5693878_1,1921-12-13,1949-1-1,00132010000000000000,南京市,00333333300003301000,国民党中央大学,00333333300003301000,
00261070000037767000,00261070000037767006,56939_9,1978-9-1,1981-7-1,00165000000000000000,新疆维吾尔自治区,00333333300000520000,新疆财经学院,00333333300000520000,
00251090000036186000,00251090000036186001,5694004_1_1,2010-1-1,2014-1-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013191,光华管理学院
00251090000036186000,00251090000036186003,5694004_2_1,2012-1-1,2014-1-1,00123012500000000000,哈尔滨市宾县,00333333300002076000,国家留学基金委大学,00333333300002076000,
00244170000009982000,00244170000009982001,5694193_1,1989-10-1,1992-9-1,00144000000000000000,广东省,00333333300000525000,广东省委党校,00333333300000525000,
00244170000009982000,00244170000009982003,5694193_3,1995-9-1,1997-9-1,00144000000000000000,广东省,00333333300000525000,广东省委党校,00333333300000525000,
00244170000009982000,00244170000009982005,5694193_5,1980-9-1,1983-7-1,00144000000000000000,广东省,00333333300003302000,广东省阳江师范学校,00333333300003302000,
00237000000008207000,00237000000008207001,56941_1,1997-9-1,2000-1-1,00137000000000000000,山东省,00333333300000253000,山东省委党校,00333333300000253000,
00237000000008207000,00237000000008207003,56941_3,1988-9-1,1990-7-1,00137000000000000000,山东省,00333333300003303000,山东省曲阜师范大学,00333333300003303000,
00237000000027080000,00237000000027080001,56943_1,1982-7-1,1985-8-1,00137000000000000000,山东省,00333333300002044000,山东广播电视大学,00333333300002044000,
00221000000000111000,00221000000000111002,56944_2_1,1974-9-1,1976-7-1,00137088100000000000,曲阜市,00333333300000749000,曲阜师范学院中文系,00333333300000749000,
00232072200001685000,00232072200001685002,56946_2_1,1982-9-1,1986-7-1,00137000000000000000,山东省,00333333300003304000,山东建筑工程学院,00333333300003304000,
00237158100019547000,00237158100019547001,56949_1,1980-10-1,1983-12-1,00137150000000000000,聊城市,00333333300000271000,聊城师范学院,00333333300000271000,
00237158100019547000,00237158100019547004,56949_3,1995-9-1,1997-12-1,00137000000000000000,山东省,00333333300000253000,山东省委党校,00333333300000253000,
00237030000032371000,00237030000032371001,56951_2,1993-9-1,1996-8-1,00137000000000000000,山东省,00333333300000072000,山东农业大学,00333333300000072000,
00237078300036097000,00237078300036097001,56954_1,1999-6-1,2002-6-1,00131020000000000000,上海市县,00333333300000015000,中国人民大学,00333333300000015000,
00237078300036097000,00237078300036097003,56954_3,1986-9-1,1990-10-1,00162010000000000000,兰州市,00333333300000245000,兰州大学,00333333300000245000,
00237068500039466000,00237068500039466001,56958_1,1982-9-1,1985-5-1,00137000000000000000,山东省,00333333300002044000,山东广播电视大学,00333333300002044000,
00237068500039466000,00237068500039466004,56958_4,1978-3-1,1980-2-1,00137000000000000000,山东省,00333333300003305000,山东省招远师范学校,00333333300003305000,
00237020000028123000,00237020000028123003,5696328_3,1980-9-1,1984-7-1,00137000000000000000,山东省,00333333300003306000,山东纺织工学院,00333333300003306000,
00244000000017584000,00244000000017584005,5696331_5,1979-9-1,1993-5-1,00131020000000000000,上海市县,00333333300000577000,中央民族学院,00333333300000577000,
00215040000037285000,00215040000037285001,5696365_1,2001-3-1,2002-7-1,00190000100000000000,中青班,00333333300000510000,内蒙古党校,00333333300000510000,
00215040000037285000,00215040000037285003,5696365_3,1984-9-1,1988-7-1,00115000000000000000,内蒙古自治区,00333333300000150000,内蒙古大学,00333333300000150000,
00251010000039230000,00251010000039230001,5697009_1,1985-9-1,1987-7-1,00151000000000000000,四川省,00333333300000130000,中共大学,00333333300000130000,
00232128400010438000,00232128400010438003,56979_3,1978-9-1,1982-7-1,00132100000000000000,扬州市,00333333300002378000,扬州师范学院中文系,00333333300002378000,
00237068400041291000,00237068400041291003,5699042_3,1985-1-1,1989-1-1,00131020000000000000,上海市县,00333333300000015000,中国人民大学,00333333300000015000,
00253000000016979000,00253000000016979004,5703126_4,1977-2-1,1979-2-1,00131020000000000000,上海市县,00333333300001175000,中央民族学院政治系,00333333300001175000,
00261000000008815000,00261000000008815001,5704493_1,1985-9-1,1989-7-1,00161000000000000000,陕西省,00333333300003307000,陕西省延安大学,00333333300003307000,
00262000000027820000,00262000000027820001,5705533_1,1989-4-1,1991-7-1,00162010000000000000,兰州市,00333333300000245000,兰州大学,00333333300000245000,
00262000000027820000,00262000000027820002,5705533_2,1992-1-1,1995-12-1,00162010000000000000,兰州市,00333333300000245000,兰州大学,00333333300000245000,
00262000000027820000,00262000000027820006,5705533_6,1985-9-1,1988-7-1,00162060000000000000,武威市,00333333300003308000,武威师范大学,00333333300003308000,
00262040000027822000,00262040000027822001,5705711_1,1996-8-1,1998-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262040000027822000,00262040000027822004,5705711_4,1989-9-1,1992-7-1,00162010000000000000,兰州市,00333333300003309000,兰州师范高等专科学校,00333333300003309000,
00262000000045017000,00262000000045017001,5707628_1,1999-8-1,2001-12-1,00162000000000000000,甘肃省,00333333300003310000,中央党校甘肃分院,00333333300003310000,
00262000000002199000,00262000000002199001,5708305_1_1,1992-8-1,1995-6-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262000000002199000,00262000000002199003,5708305_2,1995-8-1,1997-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262000000002199000,00262000000002199005,5708305_4,1985-9-1,1987-7-1,00162070000000000000,张掖市,00333333300000745000,农校大学,00333333300000745000,
00234010000037127000,00234010000037127002,5708471_2_2,1930-5-1,1987-4-1,00113052600000000000,邢台市任县,00333333300003311000,三军联合参谋大学,00333333300003311000,
00235030000003931000,00235030000003931005,570861_5,1978-1-1,1982-1-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00213000000020148000,00213000000020148002,5708874_2,2001-3-1,2001-7-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00213000000020148000,00213000000020148004,5708874_4,1972-4-1,1975-8-1,00131000000000000000,上海市,00333333300001310000,上海海运学院,00333333300001310000,
00262000000031480000,00262000000031480004,5709226_4_1,1987-7-1,1996-1-1,00113052600000000000,邢台市任县,00333333300000176000,东北林业大学,00333333300000176000,
00262000000031480000,00262000000031480008,5709226_5_1,1997-1-1,1999-11-1,00131020000000000000,上海市县,00333333300000176000,东北林业大学,00333333300000176000,
00234010000045112000,00234010000045112001,57122_1,2002-3-1,2003-11-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013191,光华管理学院
00234010000045112000,00234010000045112003,57122_3,1978-9-1,1982-7-1,00137000000000000000,山东省,00333333300003312000,山东建材学院,00333333300003312000,
00241000000039971000,00241000000039971002,571323_2,1978-5-1,1980-6-1,00141030000000000000,洛阳市,00333333300000499000,技校大学,00333333300000499000,
00237000000011672000,00237000000011672002,5713699_3,1977-1-1,1981-1-1,00132010000000000000,南京市,00333333300000136000,南京工学院,00333333300000136000,
00222020000028562000,00222020000028562002,5716_2,1979-9-1,1983-8-1,00131020000000000000,上海市县,00333333300000902000,东北工学院,00333333300000902000,
00215050000035561000,00215050000035561005,5717614_5,1978-10-1,1982-9-1,00122020000000000000,吉林市,00333333300003313000,财贸学院会计统计系,00333333300003313000,
00234072100009481000,00234072100009481002,5717677_2,1974-1-1,1977-1-1,00112000000000000000,天津市,00333333300002268000,天津财经学院,00333333300002268000,
00237078200020064000,00237078200020064002,5720775_2,1978-10-1,1982-8-1,00121000000000000000,辽宁省,00333333300000707000,辽宁大学,00333333300000707000,
00214050000036187000,00214050000036187001,5721920_1,1996-9-1,1997-1-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00214050000036187000,00214050000036187009,5721920_9,1984-9-1,1986-9-1,00154000000000000000,西藏自治区,00333333300001404000,西藏民族学院,00333333300001404000,
00250000000005997000,00250000000005997002,57219_2,1998-9-1,1999-1-1,00150000000000000000,重庆市,00333333300000027000,重庆市委党校,00333333300000027000,
00250000000005997000,00250000000005997003,57219_3,2009-3-1,2010-1-1,00150000000000000000,重庆市,00333333300000027000,重庆市委党校,00333333300000027000,
00251208100038111000,00251208100038111002,57223_2,1999-9-1,2001-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00236000000027491000,00236000000027491001,5722558_1,1982-9-1,1986-7-1,00136000000000000000,江西省,00333333300003314000,江西农大植保系大学,00333333300003314000,
00250000000012009000,00250000000012009001,57232_1,1986-9-1,1988-7-1,00162122200000000000,陇南市文县,00333333300001737000,涪陵教育学院,00333333300001737000,
00250000000012009000,00250000000012009002,57232_2,1996-9-1,1998-7-1,00151000000000000000,四川省,00333333300000130000,中共大学,00333333300000130000,
00250000000012009000,00250000000012009008,57232_6,1982-9-1,1984-8-1,00151000000000000000,四川省,00333333300000522000,四川省酉阳师范学校,00333333300000522000,
00232000000036395000,00232000000036395002,5723724_2_1,1951-1-1,1953-1-1,00111000000000000000,北京市,00333333300000034000,北京外国语学院,00333333300000034000,
00241000000035563000,00241000000035563002,5723946_2,1974-10-1,1977-9-1,00141020000000000000,开封市,00333333300000407000,开封师范学院中文系,00333333300000407000,
00243000000013473000,00243000000013473004,5724454_4,1991-9-1,1995-7-1,00161010000000000000,西安市,00333333300003315000,西安统计学院,00333333300003315000,
00253250300004870000,00253250300004870002,5724515_2_1,1999-3-1,2001-6-1,00161052100000000000,渭南市华县,00333333300000682000,华中科技大学,00333333300000682000,
00262110000043269000,00262110000043269001,5725281_1,1995-8-1,1997-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00235080000024358000,00235080000024358007,5728116_7,1979-9-1,1983-7-1,00131000000000000000,上海市,00333333300001673000,上海第一医学院药学系药学,00333333300001673000,
00253000000015809000,00253000000015809001,5729335_1,1998-9-1,2000-12-1,00153000000000000000,云南省,00333333300000399000,云南省委党校,00333333300000399000,
00253000000015809000,00253000000015809004,5729335_4,1986-9-1,1988-8-1,00153000000000000000,云南省,00333333300001145000,云南广播电视大学,00333333300001145000,
00200000000010404000,00200000000010404001,5729521_1,1986-1-1,1990-1-1,00111000000000000000,北京市,00333333300001394000,北京外国语大学,00333333300001394000,
00200000000010404000,00200000000010404008,5729521_3,1996-1-1,1997-1-1,00131020000000000000,上海市县,00333333300003316000,英国斯特林大学,00333333300003316000,
00241000000006612000,00241000000006612001,5729528_1,1989-1-1,1990-12-1,00141000000000000000,河南省,00333333300000911000,河南农业大学,00333333300000911000,
00251000000004340000,00251000000004340001,5732055_1,1983-9-1,1985-7-1,00135000000000000000,福建省,00333333300000494000,福建省委党校,00333333300000494000,
00234000000008364000,00234000000008364005,57359_5,1979-8-1,1983-8-1,00134000000000000000,安徽省,00333333300003317000,安徽工学院动力系,00333333300003317000,
00241000000005304000,00241000000005304001,5736379_1,1983-9-1,1986-11-1,00165000000000000000,新疆维吾尔自治区,00333333300001969000,新疆广播电视大学,00333333300001969000,
00241000000005304000,00241000000005304002,5736379_2,1994-9-1,1996-12-1,00113042600000000000,邯郸市涉县,00333333300000028000,中央党校函授学院,00333333300000028000,
00241000000005304000,00241000000005304003,5736379_3,1997-9-1,1998-7-1,00190000100000000000,新疆班,00333333300000483000,天津大学,00333333300000483000,
00262060000015114000,00262060000015114015,573665_10,2002-9-1,2003-3-1,00131020000000000000,上海市县,00333333300003246000,英国伍斯特大学,00333333300003246000,
00262060000015114000,00262060000015114005,573665_4,1978-9-1,1983-7-1,00162010000000000000,兰州市,00333333300000685000,兰州医学院,00333333300000685000,
00241000000034157000,00241000000034157001,57390_1,1958-8-1,1963-8-1,00131020000000000000,上海市县,00333333300000207000,西北工业大学,00333333300000207000,
00262000000020334000,00262000000020334004,573950_5,1980-9-1,1985-8-1,00162010000000000000,兰州市,00333333300000685000,兰州医学院,00333333300000685000,
00234000000025654000,00234000000025654001,574220_1,1980-9-1,1987-6-1,00134010000000000000,合肥市,00333333300000260000,合肥工业大学,00333333300000260000,
00234000000025654000,00234000000025654003,574220_3,1990-9-1,1993-7-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017227,自动化系
00235000000041655000,00235000000041655002,574615_3,1965-1-1,1970-1-1,00135020000000000000,厦门市,00333333300000533000,厦门大学,00333333300000533000,
00244538100028170000,00244538100028170006,574677_7,2003-5-1,2003-8-1,00144000000000000000,广东省,00333333300000196000,中山大学,00333333300000196000,
00243000000034246000,00243000000034246010,5747466_9,2001-1-1,2002-1-1,00131020000000000000,上海市县,00333333300000075000,哈佛大学,00333333300000075126,商学院
00252000000019848000,00252000000019848001,5748829_1,1990-9-1,1992-7-1,00152000000000000000,贵州省,00333333300001504000,贵州民族学院干训部,00333333300001504000,
00252000000019848000,00252000000019848002,5748829_2,1997-9-1,2000-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000019848000,00252000000019848005,5748829_5,1983-12-1,1985-11-1,00152000000000000000,贵州省,00333333300002630000,行政管理学校,00333333300002630000,
00234000000019474000,00234000000019474001,5749209_1,1981-1-1,1983-1-1,00113010000000000000,石家庄市,00333333300003318000,石家庄高级陆军学院,00333333300003318000,
00246000000020758000,00246000000020758003,5749517_3,1990-8-1,1992-12-1,00131020000000000000,上海市县,00333333300000340000,中央党校党政管理专业,00333333300000340000,
00242000000011316000,00242000000011316004,5750285_4,1982-8-1,1986-6-1,00141092600000000000,濮阳市范县,00333333300000287000,华中师范大学,00333333300000287000,
00234000000035790000,00234000000035790001,5751480_1,1994-7-1,1996-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00252000000011419000,00252000000011419001,57518_1,1985-9-1,1987-7-1,00152000000000000000,贵州省,00333333300000542000,贵州民族学院,00333333300000542000,
00252000000011419000,00252000000011419003,57518_3,1998-9-1,2001-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000011419000,00252000000011419005,57518_5,1980-12-1,1982-3-1,00152000000000000000,贵州省,00333333300003319000,镇远县委党校,00333333300003319000,
00236000000042789000,00236000000042789001,5752076_1,2000-11-1,2000-12-1,00131020000000000000,上海市县,00333333300000191000,市委党校,00333333300000191000,
00236000000042789000,00236000000042789003,5752076_3,1982-9-1,1986-7-1,00136000000000000000,江西省,00333333300000636000,江西大学,00333333300000636000,
00244000000019194000,00244000000019194001,5752901_1,1986-7-1,1988-12-1,00144130000000000000,惠州市,00333333300000544000,惠州教育学院,00333333300000544000,
00244000000019194000,00244000000019194002,5752901_2,1992-9-1,1995-7-1,00134000000000000000,安徽省,00333333300001156000,安徽财贸学院,00333333300001156000,
00244000000019194000,00244000000019194005,5752901_5,1983-9-1,1992-11-1,00141092600000000000,濮阳市范县,00333333300003320000,博罗师范学校,00333333300003320000,
00234130000036855000,00234130000036855002,5753844_2_1,1992-9-1,1997-6-1,00122020000000000000,吉林市,00333333300000053000,吉林工业大学,00333333300000053000,
00232068100009690000,00232068100009690008,5754620_3,1951-1-1,1978-1-1,00131020000000000000,上海市县,00333333300000015000,中国人民大学,00333333300000015043,经济系
00232068100009690000,00232068100009690009,5754620_4,1952-1-1,1973-1-1,00111000000000000000,北京市,00333333300003321000,北京俄文专修学校留苏预备部,00333333300003321000,
00232068100009690000,00232068100009690010,5754620_5,1953-1-1,0-1-1,00131020000000000000,上海市县,00333333300003322000,苏联国立莫斯科经济学院,00333333300003322000,
00241078100039074000,00241078100039074004,5755540_9,1978-1-1,1985-1-1,00141000000000000000,河南省,00333333300000226000,河南大学,00333333300000226000,
00264040000041943000,00264040000041943001,5757325_1,1988-9-1,1991-7-1,00164000000000000000,宁夏回族自治区,00333333300003323000,宁夏工学院,00333333300003323000,
00261000000023207000,00261000000023207008,5757862_7_1,1942-12-1,0-1-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00262000000017225000,00262000000017225001,57585_1,1989-9-1,1991-8-1,00162122200000000000,陇南市文县,00333333300001355000,西北师大大学,00333333300001355000,
00262000000017225000,00262000000017225003,57585_3,1984-8-1,1987-7-1,00162000000000000000,甘肃省,00333333300003324000,甘肃省酒泉师范学校,00333333300003324000,
00213080300016169000,00213080300016169001,57587_1,1983-9-1,1986-8-1,00113000000000000000,河北省,00333333300000547000,河北电大大学,00333333300000547000,
