location_name,location_id,previous_location_id
达州市,00151170000000000000,00151000000000000000
市辖区,00151170100000000000,00151170000000000000
通川区,00151170200000000000,00151170000000000000
达县,00151172100000000000,00151170000000000000
宣汉县,00151172200000000000,00151170000000000000
开江县,00151172300000000000,00151170000000000000
大竹县,00151172400000000000,00151170000000000000
渠县,00151172500000000000,00151170000000000000
万源市,00151178100000000000,00151000000000000000
雅安市,00151180000000000000,00151000000000000000
市辖区,00151180100000000000,00151180000000000000
雨城区,00151180200000000000,00151180000000000000
名山区,00151180300000000000,00151180000000000000
荥经县,00151182200000000000,00151180000000000000
汉源县,00151182300000000000,00151180000000000000
石棉县,00151182400000000000,00151180000000000000
天全县,00151182500000000000,00151180000000000000
芦山县,00151182600000000000,00151180000000000000
宝兴县,00151182700000000000,00151180000000000000
巴中市,00151190000000000000,00151000000000000000
市辖区,00151190100000000000,00151190000000000000
巴州区,00151190200000000000,00151190000000000000
通江县,00151192100000000000,00151190000000000000
南江县,00151192200000000000,00151190000000000000
平昌县,00151192300000000000,00151190000000000000
资阳市,00151200000000000000,00151000000000000000
市辖区,00151200100000000000,00151200000000000000
雁江区,00151200200000000000,00151200000000000000
安岳县,00151202100000000000,00151200000000000000
乐至县,00151202200000000000,00151200000000000000
简阳市,00151208100000000000,00151000000000000000
阿坝藏族羌族自治州,00151320000000000000,00151000000000000000
汶川县,00151322100000000000,00151320000000000000
理县,00151322200000000000,00151320000000000000
茂县,00151322300000000000,00151320000000000000
松潘县,00151322400000000000,00151320000000000000
九寨沟县,00151322500000000000,00151320000000000000
金川县,00151322600000000000,00151320000000000000
小金县,00151322700000000000,00151320000000000000
黑水县,00151322800000000000,00151320000000000000
马尔康县,00151322900000000000,00151320000000000000
壤塘县,00151323000000000000,00151320000000000000
阿坝县,00151323100000000000,00151320000000000000
若尔盖县,00151323200000000000,00151320000000000000
红原县,00151323300000000000,00151320000000000000
甘孜藏族自治州,00151330000000000000,00151000000000000000
康定县,00151332100000000000,00151330000000000000
泸定县,00151332200000000000,00151330000000000000
丹巴县,00151332300000000000,00151330000000000000
九龙县,00151332400000000000,00151330000000000000
雅江县,00151332500000000000,00151330000000000000
道孚县,00151332600000000000,00151330000000000000
炉霍县,00151332700000000000,00151330000000000000
甘孜县,00151332800000000000,00151330000000000000
新龙县,00151332900000000000,00151330000000000000
德格县,00151333000000000000,00151330000000000000
白玉县,00151333100000000000,00151330000000000000
石渠县,00151333200000000000,00151330000000000000
色达县,00151333300000000000,00151330000000000000
理塘县,00151333400000000000,00151330000000000000
巴塘县,00151333500000000000,00151330000000000000
乡城县,00151333600000000000,00151330000000000000
稻城县,00151333700000000000,00151330000000000000
得荣县,00151333800000000000,00151330000000000000
凉山彝族自治州,00151340000000000000,00151000000000000000
西昌市,00151340100000000000,00151000000000000000
木里藏族自治县,00151342200000000000,00151340100000000000
盐源县,00151342300000000000,00151340100000000000
德昌县,00151342400000000000,00151340100000000000
会理县,00151342500000000000,00151340100000000000
会东县,00151342600000000000,00151340100000000000
宁南县,00151342700000000000,00151340100000000000
普格县,00151342800000000000,00151340100000000000
布拖县,00151342900000000000,00151340100000000000
金阳县,00151343000000000000,00151340100000000000
昭觉县,00151343100000000000,00151340100000000000
喜德县,00151343200000000000,00151340100000000000
冕宁县,00151343300000000000,00151340100000000000
越西县,00151343400000000000,00151340100000000000
甘洛县,00151343500000000000,00151340100000000000
美姑县,00151343600000000000,00151340100000000000
雷波县,00151343700000000000,00151340100000000000
贵州省,00152000000000000000,00111111100000000000
贵阳市,00152010000000000000,00152000000000000000
市辖区,00152010100000000000,00152010000000000000
南明区,00152010200000000000,00152010000000000000
云岩区,00152010300000000000,00152010000000000000
花溪区,00152011100000000000,00152010000000000000
乌当区,00152011200000000000,00152010000000000000
白云区,00152011300000000000,00152010000000000000
小河区,00152011400000000000,00152010000000000000
开阳县,00152012100000000000,00152010000000000000
息烽县,00152012200000000000,00152010000000000000
修文县,00152012300000000000,00152010000000000000
清镇市,00152018100000000000,00152000000000000000
六盘水市,00152020000000000000,00152000000000000000
钟山区,00152020100000000000,00152020000000000000
六枝特区,00152020300000000000,00152020000000000000
水城县,00152022100000000000,00152020000000000000
盘县,00152022200000000000,00152020000000000000
遵义市,00152030000000000000,00152000000000000000
市辖区,00152030100000000000,00152030000000000000
红花岗区,00152030200000000000,00152030000000000000
汇川区,00152030300000000000,00152030000000000000
遵义县,00152032100000000000,00152030000000000000
桐梓县,00152032200000000000,00152030000000000000
绥阳县,00152032300000000000,00152030000000000000
正安县,00152032400000000000,00152030000000000000
道真仡佬族苗族自治县,00152032500000000000,00152030000000000000
务川仡佬族苗族自治县,00152032600000000000,00152030000000000000
凤冈县,00152032700000000000,00152030000000000000
湄潭县,00152032800000000000,00152030000000000000
余庆县,00152032900000000000,00152030000000000000
习水县,00152033000000000000,00152030000000000000
赤水市,00152038100000000000,00152000000000000000
仁怀市,00152038200000000000,00152000000000000000
安顺市,00152040000000000000,00152000000000000000
市辖区,00152040100000000000,00152040000000000000
西秀区,00152040200000000000,00152040000000000000
平坝县,00152042100000000000,00152040000000000000
普定县,00152042200000000000,00152040000000000000
镇宁布依族苗族自治县,00152042300000000000,00152040000000000000
关岭布依族苗族自治县,00152042400000000000,00152040000000000000
紫云苗族布依族自治县,00152042500000000000,00152040000000000000
毕节市,00152050000000000000,00152000000000000000
七星关区,00152050200000000000,00152050000000000000
大方县,00152052100000000000,00152050000000000000
黔西县,00152052200000000000,00152050000000000000
金沙县,00152052300000000000,00152050000000000000
织金县,00152052400000000000,00152050000000000000
纳雍县,00152052500000000000,00152050000000000000
威宁彝族回族苗族自治县,00152052600000000000,00152050000000000000
赫章县,00152052700000000000,00152050000000000000
铜仁市,00152060000000000000,00152000000000000000
碧江区,00152060200000000000,00152060000000000000
万山区,00152060300000000000,00152060000000000000
江口县,00152062100000000000,00152060000000000000
玉屏侗族自治县,00152062200000000000,00152060000000000000
石阡县,00152062300000000000,00152060000000000000
思南县,00152062400000000000,00152060000000000000
印江土家族苗族自治县,00152062500000000000,00152060000000000000
德江县,00152062600000000000,00152060000000000000
沿河土家族自治县,00152062700000000000,00152060000000000000
松桃苗族自治县,00152062800000000000,00152060000000000000
黔西南布依族苗族自治州,00152230000000000000,00152000000000000000
兴义市,00152230100000000000,00152000000000000000
兴仁县,00152232200000000000,00152230100000000000
普安县,00152232300000000000,00152230100000000000
晴隆县,00152232400000000000,00152230100000000000
贞丰县,00152232500000000000,00152230100000000000
望谟县,00152232600000000000,00152230100000000000
册亨县,00152232700000000000,00152230100000000000
安龙县,00152232800000000000,00152230100000000000
黔东南苗族侗族自治州,00152260000000000000,00152000000000000000
凯里市,00152260100000000000,00152000000000000000
黄平县,00152262200000000000,00152260100000000000
施秉县,00152262300000000000,00152260100000000000
三穗县,00152262400000000000,00152260100000000000
镇远县,00152262500000000000,00152260100000000000
岑巩县,00152262600000000000,00152260100000000000
天柱县,00152262700000000000,00152260100000000000
锦屏县,00152262800000000000,00152260100000000000
剑河县,00152262900000000000,00152260100000000000
台江县,00152263000000000000,00152260100000000000
黎平县,00152263100000000000,00152260100000000000
榕江县,00152263200000000000,00152260100000000000
从江县,00152263300000000000,00152260100000000000
雷山县,00152263400000000000,00152260100000000000
麻江县,00152263500000000000,00152260100000000000
丹寨县,00152263600000000000,00152260100000000000
黔南布依族苗族自治州,00152270000000000000,00152000000000000000
都匀市,00152270100000000000,00152000000000000000
福泉市,00152270200000000000,00152000000000000000
荔波县,00152272200000000000,00152270200000000000
贵定县,00152272300000000000,00152270200000000000
瓮安县,00152272500000000000,00152270200000000000
独山县,00152272600000000000,00152270200000000000
平塘县,00152272700000000000,00152270200000000000
罗甸县,00152272800000000000,00152270200000000000
长顺县,00152272900000000000,00152270200000000000
龙里县,00152273000000000000,00152270200000000000
惠水县,00152273100000000000,00152270200000000000
三都水族自治县,00152273200000000000,00152270200000000000
云南省,00153000000000000000,00111111100000000000
昆明市,00153010000000000000,00153000000000000000
市辖区,00153010100000000000,00153010000000000000
五华区,00153010200000000000,00153010000000000000
盘龙区,00153010300000000000,00153010000000000000
官渡区,00153011100000000000,00153010000000000000
西山区,00153011200000000000,00153010000000000000
东川区,00153011300000000000,00153010000000000000
呈贡区,00153011400000000000,00153010000000000000
晋宁县,00153012200000000000,00153010000000000000
富民县,00153012400000000000,00153010000000000000
宜良县,00153012500000000000,00153010000000000000
石林彝族自治县,00153012600000000000,00153010000000000000
嵩明县,00153012700000000000,00153010000000000000
禄劝彝族苗族自治县,00153012800000000000,00153010000000000000
寻甸回族彝族自治县,00153012900000000000,00153010000000000000
安宁市,00153018100000000000,00153000000000000000
曲靖市,00153030000000000000,00153000000000000000
市辖区,00153030100000000000,00153030000000000000
麒麟区,00153030200000000000,00153030000000000000
马龙县,00153032100000000000,00153030000000000000
陆良县,00153032200000000000,00153030000000000000
师宗县,00153032300000000000,00153030000000000000
罗平县,00153032400000000000,00153030000000000000
富源县,00153032500000000000,00153030000000000000
会泽县,00153032600000000000,00153030000000000000
沾益县,00153032800000000000,00153030000000000000
宣威市,00153038100000000000,00153000000000000000
玉溪市,00153040000000000000,00153000000000000000
红塔区,00153040200000000000,00153040000000000000
江川县,00153042100000000000,00153040000000000000
澄江县,00153042200000000000,00153040000000000000
通海县,00153042300000000000,00153040000000000000
华宁县,00153042400000000000,00153040000000000000
易门县,00153042500000000000,00153040000000000000
峨山彝族自治县,00153042600000000000,00153040000000000000
新平彝族傣族自治县,00153042700000000000,00153040000000000000
元江哈尼族彝族傣族自治县,00153042800000000000,00153040000000000000
保山市,00153050000000000000,00153000000000000000
市辖区,00153050100000000000,00153050000000000000
隆阳区,00153050200000000000,00153050000000000000
施甸县,00153052100000000000,00153050000000000000
腾冲县,00153052200000000000,00153050000000000000
龙陵县,00153052300000000000,00153050000000000000
昌宁县,00153052400000000000,00153050000000000000
昭通市,00153060000000000000,00153000000000000000
市辖区,00153060100000000000,00153060000000000000
昭阳区,00153060200000000000,00153060000000000000
鲁甸县,00153062100000000000,00153060000000000000
巧家县,00153062200000000000,00153060000000000000
盐津县,00153062300000000000,00153060000000000000
大关县,00153062400000000000,00153060000000000000
永善县,00153062500000000000,00153060000000000000
绥江县,00153062600000000000,00153060000000000000
镇雄县,00153062700000000000,00153060000000000000
彝良县,00153062800000000000,00153060000000000000
威信县,00153062900000000000,00153060000000000000
水富县,00153063000000000000,00153060000000000000
丽江市,00153070000000000000,00153000000000000000
市辖区,00153070100000000000,00153070000000000000
古城区,00153070200000000000,00153070000000000000
玉龙纳西族自治县,00153072100000000000,00153070000000000000
永胜县,00153072200000000000,00153070000000000000
华坪县,00153072300000000000,00153070000000000000
宁蒗彝族自治县,00153072400000000000,00153070000000000000
普洱市,00153080000000000000,00153000000000000000
市辖区,00153080100000000000,00153080000000000000
思茅区,00153080200000000000,00153080000000000000
宁洱哈尼族彝族自治县,00153082100000000000,00153080000000000000
墨江哈尼族自治县,00153082200000000000,00153080000000000000
景东彝族自治县,00153082300000000000,00153080000000000000
景谷傣族彝族自治县,00153082400000000000,00153080000000000000
镇沅彝族哈尼族拉祜族自治县,00153082500000000000,00153080000000000000
江城哈尼族彝族自治县,00153082600000000000,00153080000000000000
孟连傣族拉祜族佤族自治县,00153082700000000000,00153080000000000000
澜沧拉祜族自治县,00153082800000000000,00153080000000000000
西盟佤族自治县,00153082900000000000,00153080000000000000
临沧市,00153090000000000000,00153000000000000000
市辖区,00153090100000000000,00153090000000000000
临翔区,00153090200000000000,00153090000000000000
凤庆县,00153092100000000000,00153090000000000000
云县,00153092200000000000,00153090000000000000
永德县,00153092300000000000,00153090000000000000
镇康县,00153092400000000000,00153090000000000000
双江拉祜族佤族布朗族傣族自治县,00153092500000000000,00153090000000000000
耿马傣族佤族自治县,00153092600000000000,00153090000000000000
沧源佤族自治县,00153092700000000000,00153090000000000000
楚雄彝族自治州,00153230000000000000,00153000000000000000
楚雄市,00153230100000000000,00153000000000000000
双柏县,00153232200000000000,00153230100000000000
牟定县,00153232300000000000,00153230100000000000
南华县,00153232400000000000,00153230100000000000
姚安县,00153232500000000000,00153230100000000000
大姚县,00153232600000000000,00153230100000000000
永仁县,00153232700000000000,00153230100000000000
元谋县,00153232800000000000,00153230100000000000
武定县,00153232900000000000,00153230100000000000
禄丰县,00153233100000000000,00153230100000000000
红河哈尼族彝族自治州,00153250000000000000,00153000000000000000
个旧市,00153250100000000000,00153000000000000000
开远市,00153250200000000000,00153000000000000000
蒙自市,00153250300000000000,00153000000000000000
屏边苗族自治县,00153252300000000000,00153250300000000000
建水县,00153252400000000000,00153250300000000000
石屏县,00153252500000000000,00153250300000000000
弥勒县,00153252600000000000,00153250300000000000
泸西县,00153252700000000000,00153250300000000000
元阳县,00153252800000000000,00153250300000000000
红河县,00153252900000000000,00153250300000000000
金平苗族瑶族傣族自治县,00153253000000000000,00153250300000000000
绿春县,00153253100000000000,00153250300000000000
河口瑶族自治县,00153253200000000000,00153250300000000000
文山壮族苗族自治州,00153260000000000000,00153000000000000000
文山市,00153260100000000000,00153000000000000000
砚山县,00153262200000000000,00153260100000000000
西畴县,00153262300000000000,00153260100000000000
麻栗坡县,00153262400000000000,00153260100000000000
马关县,00153262500000000000,00153260100000000000
丘北县,00153262600000000000,00153260100000000000
广南县,00153262700000000000,00153260100000000000
富宁县,00153262800000000000,00153260100000000000
西双版纳傣族自治州,00153280000000000000,00153000000000000000
景洪市,00153280100000000000,00153000000000000000
勐海县,00153282200000000000,00153280100000000000
勐腊县,00153282300000000000,00153280100000000000
大理白族自治州,00153290000000000000,00153000000000000000
大理市,00153290100000000000,00153000000000000000
漾濞彝族自治县,00153292200000000000,00153290100000000000
祥云县,00153292300000000000,00153290100000000000
宾川县,00153292400000000000,00153290100000000000
弥渡县,00153292500000000000,00153290100000000000
南涧彝族自治县,00153292600000000000,00153290100000000000
巍山彝族回族自治县,00153292700000000000,00153290100000000000
永平县,00153292800000000000,00153290100000000000
云龙县,00153292900000000000,00153290100000000000
洱源县,00153293000000000000,00153290100000000000
剑川县,00153293100000000000,00153290100000000000
鹤庆县,00153293200000000000,00153290100000000000
德宏傣族景颇族自治州,00153310000000000000,00153000000000000000
瑞丽市,00153310200000000000,00153000000000000000
芒市,00153310300000000000,00153000000000000000
梁河县,00153312200000000000,00153310300000000000
盈江县,00153312300000000000,00153310300000000000
陇川县,00153312400000000000,00153310300000000000
怒江傈僳族自治州,00153330000000000000,00153000000000000000
泸水县,00153332100000000000,00153330000000000000
福贡县,00153332300000000000,00153330000000000000
贡山独龙族怒族自治县,00153332400000000000,00153330000000000000
兰坪白族普米族自治县,00153332500000000000,00153330000000000000
迪庆藏族自治州,00153340000000000000,00153000000000000000
香格里拉县,00153342100000000000,00153340000000000000
德钦县,00153342200000000000,00153340000000000000
维西傈僳族自治县,00153342300000000000,00153340000000000000
西藏自治区,00154000000000000000,00111111100000000000
拉萨市,00154010000000000000,00154000000000000000
市辖区,00154010100000000000,00154010000000000000
城关区,00154010200000000000,00154010000000000000
林周县,00154012100000000000,00154010000000000000
当雄县,00154012200000000000,00154010000000000000
尼木县,00154012300000000000,00154010000000000000
曲水县,00154012400000000000,00154010000000000000
堆龙德庆县,00154012500000000000,00154010000000000000
达孜县,00154012600000000000,00154010000000000000
墨竹工卡县,00154012700000000000,00154010000000000000
昌都地区,00154210000000000000,00154010000000000000
昌都县,00154212100000000000,00154010000000000000
江达县,00154212200000000000,00154010000000000000
贡觉县,00154212300000000000,00154010000000000000
类乌齐县,00154212400000000000,00154010000000000000
丁青县,00154212500000000000,00154010000000000000
察雅县,00154212600000000000,00154010000000000000
八宿县,00154212700000000000,00154010000000000000
左贡县,00154212800000000000,00154010000000000000
芒康县,00154212900000000000,00154010000000000000
洛隆县,00154213200000000000,00154010000000000000
边坝县,00154213300000000000,00154010000000000000
山南地区,00154220000000000000,00154010000000000000
乃东县,00154222100000000000,00154010000000000000
扎囊县,00154222200000000000,00154010000000000000
贡嘎县,00154222300000000000,00154010000000000000
桑日县,00154222400000000000,00154010000000000000
琼结县,00154222500000000000,00154010000000000000
曲松县,00154222600000000000,00154010000000000000
措美县,00154222700000000000,00154010000000000000
洛扎县,00154222800000000000,00154010000000000000
加查县,00154222900000000000,00154010000000000000
隆子县,00154223100000000000,00154010000000000000
错那县,00154223200000000000,00154010000000000000
浪卡子县,00154223300000000000,00154010000000000000
日喀则地区,00154230000000000000,00154010000000000000
日喀则市,00154230100000000000,00154000000000000000
南木林县,00154232200000000000,00154230100000000000
江孜县,00154232300000000000,00154230100000000000
定日县,00154232400000000000,00154230100000000000
萨迦县,00154232500000000000,00154230100000000000
拉孜县,00154232600000000000,00154230100000000000
昂仁县,00154232700000000000,00154230100000000000
谢通门县,00154232800000000000,00154230100000000000
白朗县,00154232900000000000,00154230100000000000
仁布县,00154233000000000000,00154230100000000000
康马县,00154233100000000000,00154230100000000000
定结县,00154233200000000000,00154230100000000000
仲巴县,00154233300000000000,00154230100000000000
亚东县,00154233400000000000,00154230100000000000
吉隆县,00154233500000000000,00154230100000000000
聂拉木县,00154233600000000000,00154230100000000000
萨嘎县,00154233700000000000,00154230100000000000
岗巴县,00154233800000000000,00154230100000000000
那曲地区,00154240000000000000,00154230100000000000
那曲县,00154242100000000000,00154230100000000000
嘉黎县,00154242200000000000,00154230100000000000
比如县,00154242300000000000,00154230100000000000
聂荣县,00154242400000000000,00154230100000000000
安多县,00154242500000000000,00154230100000000000
申扎县,00154242600000000000,00154230100000000000
索县,00154242700000000000,00154230100000000000
班戈县,00154242800000000000,00154230100000000000
巴青县,00154242900000000000,00154230100000000000
尼玛县,00154243000000000000,00154230100000000000
阿里地区,00154250000000000000,00154230100000000000
普兰县,00154252100000000000,00154230100000000000
札达县,00154252200000000000,00154230100000000000
噶尔县,00154252300000000000,00154230100000000000
日土县,00154252400000000000,00154230100000000000
革吉县,00154252500000000000,00154230100000000000
改则县,00154252600000000000,00154230100000000000
措勤县,00154252700000000000,00154230100000000000
林芝地区,00154260000000000000,00154230100000000000
林芝县,00154262100000000000,00154230100000000000
工布江达县,00154262200000000000,00154230100000000000
米林县,00154262300000000000,00154230100000000000
墨脱县,00154262400000000000,00154230100000000000
波密县,00154262500000000000,00154230100000000000
察隅县,00154262600000000000,00154230100000000000
朗县,00154262700000000000,00154230100000000000
陕西省,00161000000000000000,00111111100000000000
西安市,00161010000000000000,00161000000000000000
市辖区,00161010100000000000,00161010000000000000
新城区,00161010200000000000,00161010000000000000
碑林区,00161010300000000000,00161010000000000000
莲湖区,00161010400000000000,00161010000000000000
灞桥区,00161011100000000000,00161010000000000000
未央区,00161011200000000000,00161010000000000000
雁塔区,00161011300000000000,00161010000000000000
阎良区,00161011400000000000,00161010000000000000
临潼区,00161011500000000000,00161010000000000000
长安区,00161011600000000000,00161010000000000000
蓝田县,00161012200000000000,00161010000000000000
周至县,00161012400000000000,00161010000000000000
户县,00161012500000000000,00161010000000000000
高陵县,00161012600000000000,00161010000000000000
铜川市,00161020000000000000,00161000000000000000
市辖区,00161020100000000000,00161020000000000000
王益区,00161020200000000000,00161020000000000000
印台区,00161020300000000000,00161020000000000000
耀州区,00161020400000000000,00161020000000000000
宜君县,00161022200000000000,00161020000000000000
宝鸡市,00161030000000000000,00161000000000000000
市辖区,00161030100000000000,00161030000000000000
渭滨区,00161030200000000000,00161030000000000000
金台区,00161030300000000000,00161030000000000000
陈仓区,00161030400000000000,00161030000000000000
凤翔县,00161032200000000000,00161030000000000000
岐山县,00161032300000000000,00161030000000000000
扶风县,00161032400000000000,00161030000000000000
眉县,00161032600000000000,00161030000000000000
陇县,00161032700000000000,00161030000000000000
千阳县,00161032800000000000,00161030000000000000
麟游县,00161032900000000000,00161030000000000000
凤县,00161033000000000000,00161030000000000000
太白县,00161033100000000000,00161030000000000000
咸阳市,00161040000000000000,00161000000000000000
市辖区,00161040100000000000,00161040000000000000
秦都区,00161040200000000000,00161040000000000000
杨陵区,00161040300000000000,00161040000000000000
渭城区,00161040400000000000,00161040000000000000
三原县,00161042200000000000,00161040000000000000
泾阳县,00161042300000000000,00161040000000000000
乾县,00161042400000000000,00161040000000000000
礼泉县,00161042500000000000,00161040000000000000
永寿县,00161042600000000000,00161040000000000000
彬县,00161042700000000000,00161040000000000000
长武县,00161042800000000000,00161040000000000000
旬邑县,00161042900000000000,00161040000000000000
淳化县,00161043000000000000,00161040000000000000
武功县,00161043100000000000,00161040000000000000
兴平市,00161048100000000000,00161000000000000000
渭南市,00161050000000000000,00161000000000000000
市辖区,00161050100000000000,00161050000000000000
临渭区,00161050200000000000,00161050000000000000
华县,00161052100000000000,00161050000000000000
潼关县,00161052200000000000,00161050000000000000
大荔县,00161052300000000000,00161050000000000000
合阳县,00161052400000000000,00161050000000000000
澄城县,00161052500000000000,00161050000000000000
蒲城县,00161052600000000000,00161050000000000000
白水县,00161052700000000000,00161050000000000000
富平县,00161052800000000000,00161050000000000000
韩城市,00161058100000000000,00161000000000000000
华阴市,00161058200000000000,00161000000000000000
延安市,00161060000000000000,00161000000000000000
市辖区,00161060100000000000,00161060000000000000
宝塔区,00161060200000000000,00161060000000000000
延长县,00161062100000000000,00161060000000000000
延川县,00161062200000000000,00161060000000000000
子长县,00161062300000000000,00161060000000000000
安塞县,00161062400000000000,00161060000000000000
志丹县,00161062500000000000,00161060000000000000
吴起县,00161062600000000000,00161060000000000000
甘泉县,00161062700000000000,00161060000000000000
富县,00161062800000000000,00161060000000000000
洛川县,00161062900000000000,00161060000000000000
宜川县,00161063000000000000,00161060000000000000
黄龙县,00161063100000000000,00161060000000000000
黄陵县,00161063200000000000,00161060000000000000
汉中市,00161070000000000000,00161000000000000000
市辖区,00161070100000000000,00161070000000000000
汉台区,00161070200000000000,00161070000000000000
南郑县,00161072100000000000,00161070000000000000
城固县,00161072200000000000,00161070000000000000
洋县,00161072300000000000,00161070000000000000
西乡县,00161072400000000000,00161070000000000000
勉县,00161072500000000000,00161070000000000000
宁强县,00161072600000000000,00161070000000000000
略阳县,00161072700000000000,00161070000000000000
镇巴县,00161072800000000000,00161070000000000000
留坝县,00161072900000000000,00161070000000000000
佛坪县,00161073000000000000,00161070000000000000
榆林市,00161080000000000000,00161000000000000000
市辖区,00161080100000000000,00161080000000000000
榆阳区,00161080200000000000,00161080000000000000
神木县,00161082100000000000,00161080000000000000
府谷县,00161082200000000000,00161080000000000000
横山县,00161082300000000000,00161080000000000000
靖边县,00161082400000000000,00161080000000000000
定边县,00161082500000000000,00161080000000000000
绥德县,00161082600000000000,00161080000000000000
米脂县,00161082700000000000,00161080000000000000
佳县,00161082800000000000,00161080000000000000
吴堡县,00161082900000000000,00161080000000000000
清涧县,00161083000000000000,00161080000000000000
子洲县,00161083100000000000,00161080000000000000
安康市,00161090000000000000,00161000000000000000
市辖区,00161090100000000000,00161090000000000000
汉滨区,00161090200000000000,00161090000000000000
汉阴县,00161092100000000000,00161090000000000000
石泉县,00161092200000000000,00161090000000000000
宁陕县,00161092300000000000,00161090000000000000
紫阳县,00161092400000000000,00161090000000000000
岚皋县,00161092500000000000,00161090000000000000
平利县,00161092600000000000,00161090000000000000
镇坪县,00161092700000000000,00161090000000000000
旬阳县,00161092800000000000,00161090000000000000
白河县,00161092900000000000,00161090000000000000
商洛市,00161100000000000000,00161000000000000000
市辖区,00161100100000000000,00161100000000000000
商州区,00161100200000000000,00161100000000000000
洛南县,00161102100000000000,00161100000000000000
丹凤县,00161102200000000000,00161100000000000000
商南县,00161102300000000000,00161100000000000000
山阳县,00161102400000000000,00161100000000000000
镇安县,00161102500000000000,00161100000000000000
柞水县,00161102600000000000,00161100000000000000
甘肃省,00162000000000000000,00111111100000000000
兰州市,00162010000000000000,00162000000000000000
市辖区,00162010100000000000,00162010000000000000
城关区,00162010200000000000,00162010000000000000
七里河区,00162010300000000000,00162010000000000000
西固区,00162010400000000000,00162010000000000000
安宁区,00162010500000000000,00162010000000000000
红古区,00162011100000000000,00162010000000000000
永登县,00162012100000000000,00162010000000000000
皋兰县,00162012200000000000,00162010000000000000
榆中县,00162012300000000000,00162010000000000000
嘉峪关市,00162020000000000000,00162000000000000000
市辖区,00162020100000000000,00162020000000000000
金昌市,00162030000000000000,00162000000000000000
市辖区,00162030100000000000,00162030000000000000
金川区,00162030200000000000,00162030000000000000
永昌县,00162032100000000000,00162030000000000000
白银市,00162040000000000000,00162000000000000000
市辖区,00162040100000000000,00162040000000000000
白银区,00162040200000000000,00162040000000000000
平川区,00162040300000000000,00162040000000000000
靖远县,00162042100000000000,00162040000000000000
会宁县,00162042200000000000,00162040000000000000
景泰县,00162042300000000000,00162040000000000000
天水市,00162050000000000000,00162000000000000000
市辖区,00162050100000000000,00162050000000000000
秦州区,00162050200000000000,00162050000000000000
麦积区,00162050300000000000,00162050000000000000
清水县,00162052100000000000,00162050000000000000
秦安县,00162052200000000000,00162050000000000000
甘谷县,00162052300000000000,00162050000000000000
武山县,00162052400000000000,00162050000000000000
张家川回族自治县,00162052500000000000,00162050000000000000
武威市,00162060000000000000,00162000000000000000
市辖区,00162060100000000000,00162060000000000000
凉州区,00162060200000000000,00162060000000000000
民勤县,00162062100000000000,00162060000000000000
古浪县,00162062200000000000,00162060000000000000
天祝藏族自治县,00162062300000000000,00162060000000000000
张掖市,00162070000000000000,00162000000000000000
市辖区,00162070100000000000,00162070000000000000
甘州区,00162070200000000000,00162070000000000000
肃南裕固族自治县,00162072100000000000,00162070000000000000
民乐县,00162072200000000000,00162070000000000000
临泽县,00162072300000000000,00162070000000000000
高台县,00162072400000000000,00162070000000000000
山丹县,00162072500000000000,00162070000000000000
平凉市,00162080000000000000,00162000000000000000
市辖区,00162080100000000000,00162080000000000000
崆峒区,00162080200000000000,00162080000000000000
泾川县,00162082100000000000,00162080000000000000
灵台县,00162082200000000000,00162080000000000000
崇信县,00162082300000000000,00162080000000000000
华亭县,00162082400000000000,00162080000000000000
庄浪县,00162082500000000000,00162080000000000000
静宁县,00162082600000000000,00162080000000000000
酒泉市,00162090000000000000,00162000000000000000
市辖区,00162090100000000000,00162090000000000000
肃州区,00162090200000000000,00162090000000000000
金塔县,00162092100000000000,00162090000000000000
瓜州县,00162092200000000000,00162090000000000000
肃北蒙古族自治县,00162092300000000000,00162090000000000000
阿克塞哈萨克族自治县,00162092400000000000,00162090000000000000
玉门市,00162098100000000000,00162000000000000000
敦煌市,00162098200000000000,00162000000000000000
庆阳市,00162100000000000000,00162000000000000000
市辖区,00162100100000000000,00162100000000000000
西峰区,00162100200000000000,00162100000000000000
庆城县,00162102100000000000,00162100000000000000
环县,00162102200000000000,00162100000000000000
华池县,00162102300000000000,00162100000000000000
合水县,00162102400000000000,00162100000000000000
正宁县,00162102500000000000,00162100000000000000
宁县,00162102600000000000,00162100000000000000
镇原县,00162102700000000000,00162100000000000000
定西市,00162110000000000000,00162000000000000000
市辖区,00162110100000000000,00162110000000000000
安定区,00162110200000000000,00162110000000000000
通渭县,00162112100000000000,00162110000000000000
陇西县,00162112200000000000,00162110000000000000
渭源县,00162112300000000000,00162110000000000000
临洮县,00162112400000000000,00162110000000000000
漳县,00162112500000000000,00162110000000000000
岷县,00162112600000000000,00162110000000000000
陇南市,00162120000000000000,00162000000000000000
市辖区,00162120100000000000,00162120000000000000
武都区,00162120200000000000,00162120000000000000
成县,00162122100000000000,00162120000000000000
文县,00162122200000000000,00162120000000000000
宕昌县,00162122300000000000,00162120000000000000
康县,00162122400000000000,00162120000000000000
西和县,00162122500000000000,00162120000000000000
礼县,00162122600000000000,00162120000000000000
徽县,00162122700000000000,00162120000000000000
两当县,00162122800000000000,00162120000000000000
临夏回族自治州,00162290000000000000,00162000000000000000
临夏市,00162290100000000000,00162000000000000000
临夏县,00162292100000000000,00162290100000000000
